Type,Country,Quantity (kg),Value (US$),Year
Uvas passas,Guiana Britânica,,,2018
Uvas passas,Índia,736700.0,1007031.0,2018
Uvas passas,Irã,340000.0,817941.0,2018
Uvas passas,Itália,,,2018
Uvas passas,Japão,,,2018
Uvas passas,México,,,2018
Uvas passas,Países Baixos,,,2018
Uvas passas,Paraguai,,,2018
Uvas passas,Peru,,,2018
Uvas passas,Portugal,,,2018
Uvas passas,Reino Unido,20.0,461.0,2018
Uvas passas,Suécia,,,2018
Uvas passas,Turquia,262616.0,494370.0,2018
Uvas passas,Uruguai,,,2018
Uvas passas,Uzbequistão,,,2018
Uvas passas,Venezuela,,,2018
Uvas passas,Não consta na tabela,,,2018
Uvas passas,Outros,,,2018
Uvas passas,Total,26389410.0,49746647.0,2018
Suco de uva,Africa do Sul,21618.0,18334.0,2018
Suco de uva,Alemanha,80.0,652.0,2018
Suco de uva,Argentina,2998.0,3139.0,2018
Suco de uva,Austria,,,2018
Suco de uva,Canadá,,,2018
Suco de uva,"Coreia do Sul, República",77955.0,99441.0,2018
Suco de uva,"Coreia do Norte, República",,,2018
Suco de uva,Chile,,,2018
Suco de uva,China,,,2018
Suco de uva,Dinamarca,,,2018
Suco de uva,Espanha,422.0,806.0,2018
Suco de uva,Estados Unidos,14541.0,8226.0,2018
Suco de uva,França,,,2018
Suco de uva,Guiana,,,2018
Suco de uva,Israel,840.0,1034.0,2018
Suco de uva,itália,,,2018
Suco de uva,Japão,,,2018
Suco de uva,Líbano,,,2018
Suco de uva,México,,,2018
Suco de uva,Países Baixos,,,2018
Suco de uva,Panamá,,,2018
Suco de uva,Peru,,,2018
Suco de uva,Portugal,,,2018
Suco de uva,Reino Unido,,,2018
Suco de uva,Taiwan,,,2018
Suco de uva,Turquia,,,2018
Suco de uva,Uruguai,225.0,600.0,2018
Suco de uva,Venezuela,,,2018
Suco de uva,Outros,,,2018
Suco de uva,Total,118679.0,132232.0,2018
Vinhos de mesa,Africa do Sul,1092042.0,3604038.0,2019
Vinhos de mesa,Alemanha,101055.0,412794.0,2019
Vinhos de mesa,Argélia,,,2019
Vinhos de mesa,Arábia Saudita,,,2019
Vinhos de mesa,Argentina,16548931.0,54527380.0,2019
Vinhos de mesa,Armênia,,,2019
Vinhos de mesa,Austrália,16292.0,1214643.0,2019
Vinhos de mesa,Áustria,348289.0,128379.0,2019
Vinhos de mesa,Bermudas,,,2019
Vinhos de mesa,Bélgica,7.0,30.0,2019
Vinhos de mesa,Bolívia,,,2019
Vinhos de mesa,Bósnia-Herzegovina,,,2019
Vinhos de mesa,Brasil,29295.0,246008.0,2019
Vinhos de mesa,Bulgária,10944.0,9915.0,2019
Vinhos de mesa,Canada,,,2019
Vinhos de mesa,Chile,52697108.0,145471294.0,2019
Vinhos de mesa,China,317.0,2458.0,2019
Vinhos de mesa,"Coreia do Sul, República",,,2019
Vinhos de mesa,Croácia,450.0,2900.0,2019
Vinhos de mesa,Cuba,,,2019
Vinhos de mesa,Emirados Árabes Unidos,,,2019
Vinhos de mesa,Eslovênia,30968.0,101190.0,2019
Vinhos de mesa,Eslováquia,459.0,3160.0,2019
Vinhos de mesa,Espanha,5797980.0,17111436.0,2019
Vinhos de mesa,Estados Unidos,534870.0,2400830.0,2019
Vinhos de mesa,França,5324383.0,24299524.0,2019
Vinhos de mesa,Geórgia,21748.0,41161.0,2019
Vinhos de mesa,"Geórgia do Sul e Sandwich do Sul, Ilhas",,,2019
Vinhos de mesa,Grécia,21251.0,70881.0,2019
Vinhos de mesa,Hong Kong,,,2019
Vinhos de mesa,Hungria,34591.0,146500.0,2019
Vinhos de mesa,Indonésia,258.0,1464.0,2019
Vinhos de mesa,Irlanda,179.0,1705.0,2019
Vinhos de mesa,Israel,52237.0,182602.0,2019
Vinhos de mesa,Itália,10323254.0,33355982.0,2019
Vinhos de mesa,Japão,153.0,1429.0,2019
Vinhos de mesa,Iugoslávia,,,2019
Vinhos de mesa,Líbano,21836.0,167358.0,2019
Vinhos de mesa,Luxemburgo,,,2019
Vinhos de mesa,Macedônia,1323.0,874.0,2019
Vinhos de mesa,Marrocos,2250.0,16816.0,2019
Vinhos de mesa,México,646.0,3927.0,2019
Vinhos de mesa,Moldávia,,,2019
Vinhos de mesa,Montenegro,1701.0,5440.0,2019
Vinhos de mesa,Noruega,,,2019
Vinhos de mesa,Nova Zelândia,133179.0,776830.0,2019
Vinhos de mesa,Países Baixos (Holanda),634.0,5297.0,2019
Vinhos de mesa,Panamá,17.0,96.0,2019
Vinhos de mesa,Paraguai,,,2019
Vinhos de mesa,Peru,,,2019
Vinhos de mesa,Porto Rico,21.0,115.0,2019
Vinhos de mesa,Portugal,18228699.0,51444189.0,2019
Vinhos de mesa,Reino Unido,4819.0,46623.0,2019
Vinhos de mesa,Republica Dominicana,,,2019
Vinhos de mesa,Romênia,5196.0,6706.0,2019
Vinhos de mesa,Rússia,,,2019
Vinhos de mesa,San Marino,,,2019
Vinhos de mesa,Sérvia,,,2019
Vinhos de mesa,Síria,641.0,409.0,2019
Vinhos de mesa,Suazilândia,,,2019
Vinhos de mesa,Suíça,4510.0,63619.0,2019
Vinhos de mesa,"Tcheca, República",,,2019
Vinhos de mesa,Tunísia,,,2019
Vinhos de mesa,Turquia,,,2019
Vinhos de mesa,Ucrânia,4646.0,3074.0,2019
Vinhos de mesa,Uruguai,2778244.0,7938059.0,2019
Vinhos de mesa,Não consta na tabela,,,2019
Vinhos de mesa,Não declarados,,,2019
Vinhos de mesa,Outros,,,2019
Vinhos de mesa,Total,114175423.0,343817135.0,2019
Espumantes,Africa do Sul,17583.0,72077.0,2019
Espumantes,Alemanha,26853.0,169989.0,2019
Espumantes,Argentina,757716.0,2282614.0,2019
Espumantes,Austrália,16701.0,27592.0,2019
Espumantes,Áustria,1269.0,11571.0,2019
Espumantes,Bermudas,,,2019
Espumantes,Bahamas,,,2019
Espumantes,Bélgica,,,2019
Espumantes,Brasil,15464.0,238268.0,2019
Espumantes,Bulgária,,,2019
Espumantes,Canada,,,2019
Espumantes,Chile,233064.0,912613.0,2019
Espumantes,Croácia,,,2019
Espumantes,Cuba,,,2019
Espumantes,Emirados Árabes Unidos,,,2019
Espumantes,Eslovênia,518.0,2539.0,2019
Espumantes,Espanha,1440241.0,4463736.0,2019
Espumantes,Estados Unidos,13239.0,105197.0,2019
Espumantes,França,1610293.0,13991734.0,2019
Espumantes,Geórgia,,,2019
Espumantes,Granada,,,2019
Espumantes,Grécia,230.0,318.0,2019
Espumantes,Hong Kong,,,2019
Espumantes,Hungria,585.0,1379.0,2019
Espumantes,Indonésia,66.0,529.0,2019
Espumantes,Irlanda,,,2019
Espumantes,Israel,5035.0,17085.0,2019
Espumantes,Itália,1874314.0,4790173.0,2019
Espumantes,Japão,,,2019
Espumantes,Luxemburgo,518.0,4067.0,2019
Espumantes,México,133.0,1104.0,2019
Espumantes,Moldávia,,,2019
Espumantes,Nova Zelândia,72.0,657.0,2019
Espumantes,Países Baixos,827.0,47027.0,2019
Espumantes,Panamá,,,2019
Espumantes,Peru,,,2019
Espumantes,Portugal,144296.0,621259.0,2019
Espumantes,Reino Unido,1320.0,11869.0,2019
Espumantes,Romênia,,,2019
Espumantes,Suíça,,,2019
Espumantes,Tunísia,,,2019
Espumantes,Ucrânia,,,2019
Espumantes,Uruguai,2241.0,22983.0,2019
Espumantes,Não consta na tabela,,,2019
Espumantes,Não declarados,,,2019
Espumantes,Outros,,,2019
Espumantes,Total,6162578.0,27796380.0,2019
Uvas frescas,Argélia,,,2019
Uvas frescas,Argentina,3211513.0,4659791.0,2019
Uvas frescas,Brasil,,,2019
Uvas frescas,Chile,9082957.0,13450429.0,2019
Uvas frescas,Colômbia,,,2019
Uvas frescas,Egito,,,2019
Uvas frescas,Espanha,51079.0,109171.0,2019
Uvas frescas,Estados Unidos,1343.0,10481.0,2019
Uvas frescas,Grécia,,,2019
Uvas frescas,Itália,591991.0,1020673.0,2019
Uvas frescas,México,,,2019
Uvas frescas,Peru,1585923.0,2862870.0,2019
Uvas frescas,Paraguai,,,2019
Uvas frescas,Portugal,,,2019
Uvas frescas,Panamá,,,2019
Uvas frescas,Reino Unido,,,2019
Uvas frescas,Uruguai,,,2019
Uvas frescas,Venezuela,,,2019
Uvas frescas,Não consta na tabela,,,2019
Uvas frescas,Outros,,,2019
Uvas frescas,Total,14524806.0,22113415.0,2019
Uvas passas,Afeganistão,40000.0,65452.0,2019
Uvas passas,África do Sul,270875.0,763921.0,2019
Uvas passas,"Alemanha, República Democrática",,,2019
Uvas passas,Arábia Saudita,,,2019
Uvas passas,Argentina,24135143.0,48810789.0,2019
Uvas passas,Austrália,,,2019
Uvas passas,Bélgica,,,2019
Uvas passas,Chile,384437.0,1096176.0,2019
Uvas passas,China,,,2019
Uvas passas,China Continental,934000.0,1352954.0,2019
Uvas passas,Cingapura,,,2019
Uvas passas,Costa Rica,,,2019
Uvas passas,Emirados,,,2019
Uvas passas,Egito,,,2019
Uvas passas,Espanha,1.0,24.0,2019
Uvas passas,Estados Unidos,90132.0,345044.0,2019
Uvas passas,França,,,2019
Uvas passas,Grécia,,,2019
Uvas passas,Guiana Britânica,,,2019
Uvas passas,Índia,481000.0,677056.0,2019
Uvas passas,Irã,646000.0,1369316.0,2019
Uvas passas,Itália,,,2019
Uvas passas,Japão,,,2019
Uvas passas,México,,,2019
Uvas passas,Países Baixos,,,2019
Uvas passas,Paraguai,,,2019
Uvas passas,Peru,,,2019
Uvas passas,Portugal,0.0,2.0,2019
Uvas passas,Reino Unido,11.0,209.0,2019
Uvas passas,Suécia,,,2019
Uvas passas,Turquia,427590.0,865709.0,2019
Uvas passas,Uruguai,,,2019
Uvas passas,Uzbequistão,399630.0,624285.0,2019
Uvas passas,Venezuela,,,2019
Uvas passas,Não consta na tabela,,,2019
Uvas passas,Outros,,,2019
Uvas passas,Total,27808819.0,55970937.0,2019
Suco de uva,Africa do Sul,,,2019
Suco de uva,Alemanha,,,2019
Suco de uva,Argentina,,,2019
Suco de uva,Austria,666.0,655.0,2019
Suco de uva,Canadá,,,2019
Suco de uva,"Coreia do Sul, República",,,2019
Suco de uva,"Coreia do Norte, República",,,2019
Suco de uva,Chile,,,2019
Suco de uva,China,,,2019
Suco de uva,Dinamarca,,,2019
Suco de uva,Espanha,,,2019
Suco de uva,Estados Unidos,9273.0,14093.0,2019
Suco de uva,França,,,2019
Suco de uva,Guiana,,,2019
Suco de uva,Israel,3360.0,3609.0,2019
Suco de uva,itália,,,2019
Suco de uva,Japão,,,2019
Suco de uva,Líbano,,,2019
Suco de uva,México,,,2019
Suco de uva,Países Baixos,,,2019
Suco de uva,Panamá,,,2019
Suco de uva,Peru,,,2019
Suco de uva,Portugal,,,2019
Suco de uva,Reino Unido,,,2019
Suco de uva,Taiwan,,,2019
Suco de uva,Turquia,,,2019
Suco de uva,Uruguai,,,2019
Suco de uva,Venezuela,,,2019
Suco de uva,Outros,,,2019
Suco de uva,Total,13299.0,18357.0,2019
Vinhos de mesa,Africa do Sul,627150.0,1701072.0,2020
Vinhos de mesa,Alemanha,136992.0,504168.0,2020
Vinhos de mesa,Argélia,,,2020
Vinhos de mesa,Arábia Saudita,,,2020
Vinhos de mesa,Argentina,22610267.0,66322932.0,2020
Vinhos de mesa,Armênia,,,2020
Vinhos de mesa,Austrália,212595.0,792051.0,2020
Vinhos de mesa,Áustria,6540.0,52348.0,2020
Vinhos de mesa,Bermudas,,,2020
Vinhos de mesa,Bélgica,,,2020
Vinhos de mesa,Bolívia,,,2020
Vinhos de mesa,Bósnia-Herzegovina,1218.0,902.0,2020
Vinhos de mesa,Brasil,4347.0,41213.0,2020
Vinhos de mesa,Bulgária,23110.0,58319.0,2020
Vinhos de mesa,Canada,,,2020
Vinhos de mesa,Chile,72726186.0,176540499.0,2020
Vinhos de mesa,China,,,2020
Vinhos de mesa,"Coreia do Sul, República",,,2020
Vinhos de mesa,Croácia,,,2020
Vinhos de mesa,Cuba,,,2020
Vinhos de mesa,Emirados Árabes Unidos,,,2020
Vinhos de mesa,Eslovênia,11392.0,39771.0,2020
Vinhos de mesa,Eslováquia,,,2020
Vinhos de mesa,Espanha,7169384.0,19802061.0,2020
Vinhos de mesa,Estados Unidos,366584.0,2119234.0,2020
Vinhos de mesa,França,5658139.0,24894394.0,2020
Vinhos de mesa,Geórgia,20274.0,42948.0,2020
Vinhos de mesa,"Geórgia do Sul e Sandwich do Sul, Ilhas",,,2020
Vinhos de mesa,Grécia,61181.0,219292.0,2020
Vinhos de mesa,Hong Kong,311.0,2776.0,2020
Vinhos de mesa,Hungria,5254.0,25250.0,2020
Vinhos de mesa,Indonésia,,,2020
Vinhos de mesa,Irlanda,,,2020
Vinhos de mesa,Israel,38239.0,224349.0,2020
Vinhos de mesa,Itália,9659999.0,32477890.0,2020
Vinhos de mesa,Japão,,,2020
Vinhos de mesa,Iugoslávia,,,2020
Vinhos de mesa,Líbano,12384.0,45908.0,2020
Vinhos de mesa,Luxemburgo,,,2020
Vinhos de mesa,Macedônia,,,2020
Vinhos de mesa,Marrocos,2160.0,8326.0,2020
Vinhos de mesa,México,33.0,181.0,2020
Vinhos de mesa,Moldávia,5832.0,8965.0,2020
Vinhos de mesa,Montenegro,,,2020
Vinhos de mesa,Noruega,,,2020
Vinhos de mesa,Nova Zelândia,15372.0,89763.0,2020
Vinhos de mesa,Países Baixos (Holanda),2285.0,22990.0,2020
Vinhos de mesa,Panamá,,,2020
Vinhos de mesa,Paraguai,,,2020
Vinhos de mesa,Peru,,,2020
Vinhos de mesa,Porto Rico,54.0,1090.0,2020
Vinhos de mesa,Portugal,23627260.0,66353572.0,2020
Vinhos de mesa,Reino Unido,2586.0,22935.0,2020
Vinhos de mesa,Republica Dominicana,,,2020
Vinhos de mesa,Romênia,30635.0,70269.0,2020
Vinhos de mesa,Rússia,,,2020
Vinhos de mesa,San Marino,,,2020
Vinhos de mesa,Sérvia,,,2020
Vinhos de mesa,Síria,,,2020
Vinhos de mesa,Suazilândia,,,2020
Vinhos de mesa,Suíça,735.0,5848.0,2020
Vinhos de mesa,"Tcheca, República",,,2020
Vinhos de mesa,Tunísia,,,2020
Vinhos de mesa,Turquia,17563.0,55039.0,2020
Vinhos de mesa,Ucrânia,,,2020
Vinhos de mesa,Uruguai,4079076.0,10146829.0,2020
Vinhos de mesa,Não consta na tabela,,,2020
Vinhos de mesa,Não declarados,,,2020
Vinhos de mesa,Outros,,,2020
Vinhos de mesa,Total,147135137.0,402693184.0,2020
Espumantes,Africa do Sul,3574.0,14542.0,2020
Espumantes,Alemanha,21174.0,65359.0,2020
Espumantes,Argentina,469547.0,1304986.0,2020
Espumantes,Austrália,7426.0,15190.0,2020
Espumantes,Áustria,909.0,9399.0,2020
Espumantes,Bermudas,,,2020
Espumantes,Bahamas,,,2020
Espumantes,Bélgica,,,2020
Espumantes,Brasil,3491.0,106310.0,2020
Espumantes,Bulgária,,,2020
Espumantes,Canada,,,2020
Espumantes,Chile,253225.0,775535.0,2020
Espumantes,Croácia,,,2020
Espumantes,Cuba,,,2020
Espumantes,Emirados Árabes Unidos,,,2020
Espumantes,Eslovênia,68.0,327.0,2020
Espumantes,Espanha,1421655.0,3871128.0,2020
Espumantes,Estados Unidos,13255.0,31083.0,2020
Espumantes,França,1116188.0,8814571.0,2020
Espumantes,Geórgia,,,2020
Espumantes,Granada,,,2020
Espumantes,Grécia,,,2020
Espumantes,Hong Kong,72.0,5061.0,2020
Espumantes,Hungria,765.0,2061.0,2020
Espumantes,Indonésia,,,2020
Espumantes,Irlanda,,,2020
Espumantes,Israel,296.0,9540.0,2020
Espumantes,Itália,1524542.0,3544718.0,2020
Espumantes,Japão,,,2020
Espumantes,Luxemburgo,,,2020
Espumantes,México,,,2020
Espumantes,Moldávia,,,2020
Espumantes,Nova Zelândia,,,2020
Espumantes,Países Baixos,3412.0,151690.0,2020
Espumantes,Panamá,,,2020
Espumantes,Peru,,,2020
Espumantes,Portugal,102324.0,324099.0,2020
Espumantes,Reino Unido,2309.0,17975.0,2020
Espumantes,Romênia,,,2020
Espumantes,Suíça,481.0,15222.0,2020
Espumantes,Tunísia,,,2020
Espumantes,Ucrânia,,,2020
Espumantes,Uruguai,2908.0,18124.0,2020
Espumantes,Não consta na tabela,,,2020
Espumantes,Não declarados,,,2020
Espumantes,Outros,,,2020
Espumantes,Total,4947621.0,19096920.0,2020
Uvas frescas,Argélia,21746.0,34476.0,2020
Uvas frescas,Argentina,1798220.0,2559671.0,2020
Uvas frescas,Brasil,,,2020
Uvas frescas,Chile,4943446.0,6986630.0,2020
Uvas frescas,Colômbia,,,2020
Uvas frescas,Egito,,,2020
Uvas frescas,Espanha,,,2020
Uvas frescas,Estados Unidos,,,2020
Uvas frescas,Grécia,,,2020
Uvas frescas,Itália,,,2020
Uvas frescas,México,,,2020
Uvas frescas,Peru,487080.0,852856.0,2020
Uvas frescas,Paraguai,,,2020
Uvas frescas,Portugal,,,2020
Uvas frescas,Panamá,,,2020
Uvas frescas,Reino Unido,,,2020
Uvas frescas,Uruguai,,,2020
Uvas frescas,Venezuela,,,2020
Uvas frescas,Não consta na tabela,,,2020
Uvas frescas,Outros,,,2020
Uvas frescas,Total,7250492.0,10433633.0,2020
Uvas passas,Afeganistão,,,2020
Uvas passas,África do Sul,616688.0,1433381.0,2020
Uvas passas,"Alemanha, República Democrática",,,2020
Uvas passas,Arábia Saudita,,,2020
Uvas passas,Argentina,24992502.0,36743996.0,2020
Uvas passas,Austrália,,,2020
Uvas passas,Bélgica,,,2020
Uvas passas,Chile,286774.0,567197.0,2020
Uvas passas,China,172000.0,178472.0,2020
Uvas passas,China Continental,,,2020
Uvas passas,Cingapura,,,2020
Uvas passas,Costa Rica,,,2020
Uvas passas,Emirados,,,2020
Uvas passas,Egito,,,2020
Uvas passas,Espanha,,,2020
Uvas passas,Estados Unidos,105360.0,266627.0,2020
Uvas passas,França,,,2020
Uvas passas,Grécia,,,2020
Uvas passas,Guiana Britânica,,,2020
Uvas passas,Índia,883000.0,813317.0,2020
Uvas passas,Irã,435600.0,927189.0,2020
Uvas passas,Itália,,,2020
Uvas passas,Japão,,,2020
Uvas passas,México,,,2020
Uvas passas,Países Baixos,,,2020
Uvas passas,Paraguai,,,2020
Uvas passas,Peru,,,2020
Uvas passas,Portugal,,,2020
Uvas passas,Reino Unido,,,2020
Uvas passas,Suécia,,,2020
Uvas passas,Turquia,607780.0,1210554.0,2020
Uvas passas,Uruguai,25000.0,35866.0,2020
Uvas passas,Uzbequistão,397030.0,450389.0,2020
Uvas passas,Venezuela,,,2020
Uvas passas,Não consta na tabela,,,2020
Uvas passas,Outros,,,2020
Uvas passas,Total,28521734.0,42626988.0,2020
Suco de uva,Africa do Sul,,,2020
Suco de uva,Alemanha,,,2020
Suco de uva,Argentina,,,2020
Suco de uva,Austria,,,2020
Suco de uva,Canadá,,,2020
Suco de uva,"Coreia do Sul, República",,,2020
Suco de uva,"Coreia do Norte, República",,,2020
Suco de uva,Chile,,,2020
Suco de uva,China,,,2020
Suco de uva,Dinamarca,,,2020
Suco de uva,Espanha,,,2020
Suco de uva,Estados Unidos,28180.0,25418.0,2020
Suco de uva,França,,,2020
Suco de uva,Guiana,,,2020
Suco de uva,Israel,,,2020
Suco de uva,itália,,,2020
Suco de uva,Japão,,,2020
Suco de uva,Líbano,,,2020
Suco de uva,México,,,2020
Suco de uva,Países Baixos,,,2020
Suco de uva,Panamá,,,2020
Suco de uva,Peru,,,2020
Suco de uva,Portugal,,,2020
Suco de uva,Reino Unido,,,2020
Suco de uva,Taiwan,,,2020
Suco de uva,Turquia,,,2020
Suco de uva,Uruguai,,,2020
Suco de uva,Venezuela,,,2020
Suco de uva,Outros,,,2020
Suco de uva,Total,28180.0,25418.0,2020
Vinhos de mesa,Africa do Sul,859169.0,2508140.0,2021
Vinhos de mesa,Alemanha,106541.0,546967.0,2021
Vinhos de mesa,Argélia,,,2021
Vinhos de mesa,Arábia Saudita,2510.0,8761.0,2021
Vinhos de mesa,Argentina,26869241.0,79527959.0,2021
Vinhos de mesa,Armênia,,,2021
Vinhos de mesa,Austrália,366875.0,1383093.0,2021
Vinhos de mesa,Áustria,13427.0,141822.0,2021
Vinhos de mesa,Bermudas,10.0,141.0,2021
Vinhos de mesa,Bélgica,,,2021
Vinhos de mesa,Bolívia,,,2021
Vinhos de mesa,Bósnia-Herzegovina,,,2021
Vinhos de mesa,Brasil,12602.0,39816.0,2021
Vinhos de mesa,Bulgária,34185.0,105623.0,2021
Vinhos de mesa,Canada,,,2021
Vinhos de mesa,Chile,69617587.0,182568098.0,2021
Vinhos de mesa,China,,,2021
Vinhos de mesa,"Coreia do Sul, República",,,2021
Vinhos de mesa,Croácia,17343.0,78954.0,2021
Vinhos de mesa,Cuba,,,2021
Vinhos de mesa,Emirados Árabes Unidos,,,2021
Vinhos de mesa,Eslovênia,42944.0,172141.0,2021
Vinhos de mesa,Eslováquia,,,2021
Vinhos de mesa,Espanha,8793911.0,23795616.0,2021
Vinhos de mesa,Estados Unidos,506405.0,2809649.0,2021
Vinhos de mesa,França,6241310.0,31428188.0,2021
Vinhos de mesa,Geórgia,19188.0,32901.0,2021
Vinhos de mesa,"Geórgia do Sul e Sandwich do Sul, Ilhas",1838.0,2915.0,2021
Vinhos de mesa,Grécia,13619.0,55228.0,2021
Vinhos de mesa,Hong Kong,,,2021
Vinhos de mesa,Hungria,20174.0,160816.0,2021
Vinhos de mesa,Indonésia,,,2021
Vinhos de mesa,Irlanda,,,2021
Vinhos de mesa,Israel,60281.0,298732.0,2021
Vinhos de mesa,Itália,11231625.0,39852162.0,2021
Vinhos de mesa,Japão,,,2021
Vinhos de mesa,Iugoslávia,,,2021
Vinhos de mesa,Líbano,24194.0,78872.0,2021
Vinhos de mesa,Luxemburgo,,,2021
Vinhos de mesa,Macedônia,,,2021
Vinhos de mesa,Marrocos,986.0,6958.0,2021
Vinhos de mesa,México,4.0,19.0,2021
Vinhos de mesa,Moldávia,25998.0,66480.0,2021
Vinhos de mesa,Montenegro,,,2021
Vinhos de mesa,Noruega,,,2021
Vinhos de mesa,Nova Zelândia,21995.0,137547.0,2021
Vinhos de mesa,Países Baixos (Holanda),,,2021
Vinhos de mesa,Panamá,,,2021
Vinhos de mesa,Paraguai,,,2021
Vinhos de mesa,Peru,,,2021
Vinhos de mesa,Porto Rico,,,2021
Vinhos de mesa,Portugal,25925363.0,75668823.0,2021
Vinhos de mesa,Reino Unido,1164.0,9357.0,2021
Vinhos de mesa,Republica Dominicana,,,2021
Vinhos de mesa,Romênia,33770.0,99562.0,2021
Vinhos de mesa,Rússia,32179.0,64905.0,2021
Vinhos de mesa,San Marino,1095.0,2237.0,2021
Vinhos de mesa,Sérvia,3471.0,8302.0,2021
Vinhos de mesa,Síria,484.0,1280.0,2021
Vinhos de mesa,Suazilândia,,,2021
Vinhos de mesa,Suíça,7.0,157.0,2021
Vinhos de mesa,"Tcheca, República",225.0,5528.0,2021
Vinhos de mesa,Tunísia,,,2021
Vinhos de mesa,Turquia,,,2021
Vinhos de mesa,Ucrânia,,,2021
Vinhos de mesa,Uruguai,3788831.0,10063341.0,2021
Vinhos de mesa,Não consta na tabela,,,2021
Vinhos de mesa,Não declarados,,,2021
